Name	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes
CD24	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
CD2AP	5.93214276458514	5.1924291246960195	4.1100140665809795	5.46109025867093	6.8683366274715905	5.6946220570941	5.447252291243111	5.6191197751134405	6.13716770771712	5.493212585177809	5.56549534909358	6.23292169381783	5.414409507248441	3.4933207866912697	5.99202389135696	6.3221589406739005	6.67820933333185	6.030453447582659	6.4072319977907	6.535688418227661	6.11187457877121	5.92967261569868	5.92288781705002	6.60185186465695	5.48959785713377	6.524027973108259	6.39663181913685	6.14915733745254	5.93353327211113	5.800878796051969	6.040731044753901	6.49817489343251	6.1275786790744995	6.12874792818104	5.504100686564901	5.799475745856951	6.00785464648798	7.13719676025122	5.23102335479366	5.88546045765265	5.956226216135991	5.81663966417287	6.61139404140224
CD9	7.25284593830788	7.180304471552	7.07576336721163	7.257034251768499	6.92723324884135	7.14030902077919	6.41080922302397	6.12208402911324	6.516992790457059	7.89626821049755	6.1352317551837805	7.4581769856046	7.48444065654177	3.5515345032654397	8.201538036343921	8.05851319028003	7.989804042899751	7.492348933626619	6.83983004392049	8.186064857036929	6.9404122055960595	7.50661882098261	7.4584312785153495	6.583018650596371	7.64236544052112	6.84376657785856	8.18402069555673	7.81869270748601	7.74698670426952	6.094782430034031	6.66771003452142	8.24875711036254	6.387492650790071	7.695671141400631	7.39737247612759	7.579091417690691	7.217495932642519	6.83815119718363	6.6819607560952194	8.21816183364195	7.869113458481361	7.761034388857841	6.2554355016218794
CDC42BPG	3.90572463978464	3.19386665192285	2.20572624746779	3.9746682546657204	4.1234887979372905	4.13874650769665	3.30839353041981	3.43946182139296	3.43785210343462	3.81940219807623	4.22307068970631	3.83610728544249	3.8319595365569197	2.52114292064363	4.25462951771506	3.87754443409561	4.92864546745638	4.41168104338679	3.5887973640705697	3.7720183478854197	3.99986231353181	3.3600895974727405	3.7555803949723	4.27471938565923	2.7649175928602303	3.7260134680262404	4.3429029875672995	4.54246114620951	3.95223134054839	3.1540402235041	3.75976335410973	4.40405581842137	4.00408981720839	4.502011113474549	3.32380461819741	4.1867334190432794	3.75413442858582	4.26389376189671	2.11856818562402	3.9298487685800003	3.81721306556018	3.8745582228713595	4.288508866883181
CDCP1	5.52311864684859	4.48877959550667	4.64940410957084	5.36119601698442	4.9584147536274905	5.7660844839116905	5.005413924651941	4.636082926515161	4.8927362102095495	5.8693137271761	5.07449544149314	6.226763917199871	5.388438707424299	3.3045825987741	6.337397059551329	5.75835138360308	5.576285070677231	6.115459455175179	5.43380722518187	6.678295107704459	5.34632098773172	5.58448823416904	5.91955086399317	5.56196854770914	5.63416362173429	4.027644697187379	6.090488154122809	5.87085051416334	5.84355159388054	5.2306709886311	4.77391618172225	6.80932343938923	5.022738969343719	6.059036773614111	5.841900458947281	5.74024584533281	5.0519804071798	5.35260081825632	4.969904016640321	5.39413256637672	5.75500707550148	5.23104180402426	5.004268311136871
CDK18	1.96984389805264	2.39527862764545	2.1123373063258897	2.1158958485578103	4.720377847275559	3.52764579884889	3.42245699059041	3.43529435730151	3.6512345729024904	2.80090946469013	4.11234858901638	2.67058777941314	2.2061916118656697	2.7771628108112	2.55393820624327	2.46277710088911	3.42490682250472	2.08691832586176	4.00335797785533	1.23117042977231	3.41827555649945	2.50861252838672	2.8945082408888503	3.6740138689510093	2.9882200982395397	4.05026551841513	2.6867840151385405	2.90101484486671	2.56055877614011	4.04914287173412	3.94459004179088	2.12345909864078	4.436627906490691	2.5122198712067996	2.83649147329921	2.79121920592296	3.33059688575159	4.47057595316179	2.0613528570356	2.29362127245057	2.1490400277176698	3.14995553592675	4.30462179275209
CDK20	1.4995246779473899	0.392296224262843	1.68127988056169	2.9262564370724	3.2900250344879503	1.68940560074201	2.21577432075641	2.4824977110871203	3.46543252143356	1.33774069766693	2.01531576932143	1.31121387157494	1.10861427620242	1.38002519328903	1.6871915804473998	2.00336556703073	3.04925120078323	1.57771009236291	2.01425021964883	0.49894346928753597	2.4328187707556403	1.54500436333825	2.34900152438938	2.51995039876744	1.32834398197946	1.9257211351516101	2.5260572955683704	1.98345755726704	1.3599601526648402	2.29423196037787	2.73436046173978	0.7031761444707629	3.60048199454934	0.957687647198457	1.5668303821758798	2.06860733431492	2.19311344678057	4.4644262707005	1.71441605243563	1.2572077994657098	1.55056445612173	2.94309380502254	3.93634218625867
CDKL1	0.556177378978938	-0.19108421256331798	-0.7421782958360821	0.597971245690792	0.913718328243393	1.3015109202222501	-0.6876701620245931	-0.234572357365043	0.6797348790512989	0.6047404783743411	-0.25251560086403796	0.9609023738633341	0.58030447651281	-0.8766054420537309	0.11448766139934	0.9783204496317058	1.45907614550877	-0.00349254123756704	0.16917403018764102	0.4852068424277	0.25271496186667003	0.734294832947923	1.21780731598136	0.565375844375731	-0.15886841564589999	0.630842028250904	1.41278499515762	0.820554489131685	-0.026477901193782002	-0.63826944737391	0.655521658392899	1.2850492625315801	0.27476007604970804	0.9412768860402909	0.28363308032281104	0.30624219576328804	0.642977284637791	0.9848317560439169	-0.34266856956877	0.9740104976126329	0.6596845770474251	1.5502720119949698	-0.17168791675684697
CDKN2B	4.5290016357236205	3.69680465036482	3.71520709177652	6.06927710331411	6.966614944124419	5.58031850173905	5.210327293637111	5.369294503611929	6.167904933455441	3.55066557360839	5.46452322057755	3.36704318482019	4.35511581441754	4.11154376033593	3.77410857147675	5.4323213640572	7.12396221429103	5.52751668241352	6.16503087183629	4.14109503362878	5.0533060254138	3.8483100423585803	3.91604952008607	6.25565676277777	3.5984694140557796	6.432200618881691	6.139520101093559	6.146667785426849	4.645852900599469	5.3389084126844	5.86766920418573	4.99127541086899	6.04647929235243	5.33699167119944	3.4578271632299704	5.640499566713741	5.08150086244434	7.07982874141486	4.01108863912351	4.43618534348383	3.7941949584821097	5.23266818016098	6.745810570855321
CEACAM6	10.6436715880946	10.0613802368135	9.502668120295471	10.3185997806283	6.355339599320611	10.7960287091512	8.72889379111749	7.454598028314639	7.940056397721389	10.4148532747194	8.711726239497251	10.613939289175	10.709838201308301	5.15734042777341	10.591392633390301	11.0439594340329	9.42828257953636	11.228995884451	8.08865962154485	11.2574512811571	8.9560614729568	9.96152829072177	9.611726393808462	8.42689836776082	10.104354044690501	6.43704310487131	10.463294504589	10.2728396986379	10.867646071650698	8.2179343066129	7.180117697886339	11.1568841603528	5.66842124575572	10.7603326503306	9.44069967422275	10.486214241688199	7.982007171027339	4.74763956710094	9.81053666404947	10.3854582347092	10.5400364531638	8.2135929477233	5.77299156012545
CEACAM7	10.5477315816154	9.54277688456194	7.2872241206161394	11.8632079209883	1.65063163806321	11.150148875602698	6.041922260286349	2.83401706403988	4.01367121383598	9.75654454082972	4.50631901015236	8.92848993075751	10.285310845307599	5.61209842661891	10.3090961166217	11.4040647226369	11.484746596393899	11.269405111443401	3.3275511084457303	10.4693064038709	2.15101260142585	8.68128797475147	10.1483458763315	3.6166155263495803	9.2838387152565	2.46697397062686	11.1237030964445	10.532269928727901	10.810541583747598	4.36862378802018	4.66877294612624	11.5067475856952	2.18304180418151	11.6602888102152	10.13969783471	12.0666135850839	4.53889045533917	1.51871796939422	9.41487265889552	9.98673372877283	10.560297744452901	10.3040768043099	1.50528353449986
CEBPA	0.230370119428383	-1.0	-1.0	1.2936971476898798	-0.5728120189216371	-0.5492512381444761	2.12678590089811	0.795490637682215	-0.669789937439258	-0.747683981749443	1.96290196436228	-0.6847211754400719	0.9607660139055408	-0.906731036018315	-1.0	-0.9242793749957529	1.2497693981199098	0.0606280204003236	-0.81787866596917	-0.8589277164056859	1.03531831454573	-0.7960914469273409	-0.648384774110138	3.02781468393507	-0.9237067117862929	-0.48615496133652003	1.20162030154818	1.6432532473885302	0.14243836256115697	-0.5898737215949731	1.5010713557777802	0.49421636787050105	-0.577953727643298	2.17757116940207	-0.8028410801374329	-0.915035687438346	2.9095215050377594	-0.278758375955246	-1.0	0.292666750531893	-0.829420062254618	-0.7378508581216959	-0.510018354208651
CEBPG	5.80237727706611	5.11355862223268	4.95075088076428	5.584153650141599	6.32972895037246	6.0012576295898095	5.51201513087479	5.538528549717751	5.73710610991266	5.697194265961519	6.00781148770905	5.9547616229476	5.3328646587963	3.57384048158635	6.081334460004751	6.255323666570179	6.1240784528634595	5.8674892244804004	6.3418028801549005	6.103531336134031	6.163874638940049	5.70901963879876	6.03461442181262	6.421087311338541	5.398958075306389	6.104809480985451	5.9354246993021205	6.05355278885816	6.0884328598352395	5.59520320270337	5.77191626648742	6.628867809950201	6.050138634938031	6.15076538826143	5.77179826653818	5.6779729759343205	5.921082946746401	6.27790944042462	5.29514540498237	6.222494044836531	6.2826684137390005	5.4422333938863705	6.1345251547204604
CECR5	3.6474820732655604	3.6261158861738996	4.21584390959379	3.14353474905398	4.228907674608649	4.07107073062447	3.6740607322417795	3.8133136994738197	4.09647461435697	4.57230153351717	3.16977146156966	4.01105496148366	4.10639060537669	2.23878879058258	3.6847132189967997	4.08589883229303	4.08007554386309	3.2036824200102596	4.106039331478851	4.31029287441324	4.21031079595111	4.2527136965803	4.39403336407076	3.5506389012520403	4.00844885382691	4.51161931725167	4.34177189325548	3.5989904278184106	4.25249448661363	3.1880020074993394	3.87962631229191	4.16593969964745	4.11052580657357	3.87777269186504	3.9824428439816804	4.04614573912898	3.9588497252586605	3.93383762020734	3.38465068025902	4.104536501696971	4.382262506639241	4.11792132776338	3.4430136772081603
CEP70	2.9337945474755496	2.8565193158926294	2.3993427160904397	2.17687758653905	4.005707839164759	2.90866257929932	2.81210094839355	2.5642511658945	2.6410528997051603	3.37969314441633	2.3720762716286696	3.0934070445234103	2.7493350231980003	0.8728472451723119	3.1788208294178397	3.63626680956702	4.1738713052024705	1.85586075997379	3.1602062748948403	3.3383080348469703	3.60815863278275	3.7578063197582696	3.5111659976687504	3.27872690728474	2.9980437959468196	4.405794694292901	4.7174442179723	3.7120510602879704	3.2513315810383903	2.39610213150661	3.0943757765745197	3.6446017152662002	3.40441638440075	3.22549637058788	3.4319050668412	3.3377692186985404	3.80495307378903	3.19450428722646	2.05705544649823	3.4504695694900698	3.1506432186199804	4.005872478974741	2.6591171491367502
CES2	6.4771681186482	5.6266723217702905	5.41436973538586	7.20365683266643	9.14090330486251	7.448885730132541	6.94868732776037	7.8664803980983695	7.77734030589903	6.2499036108599695	8.09210408025163	5.9473971585087195	6.4884536144282805	6.803319316423909	5.9950892769769295	7.21217999214971	7.88038102665179	6.839755162014309	8.59752861170082	6.76620846922546	7.43345543770855	6.36418331842839	5.79232235315092	8.64634107435956	5.8506120989117	9.15566831370515	7.64509442374326	7.59895232797446	6.76776689706848	8.78457295023625	8.033376037234781	7.20916046853827	8.99540146366404	7.07934630774343	6.090884123497079	7.23044785607412	7.543641150271809	9.29723648365693	5.523903584547191	6.31412647651746	6.33298486120175	6.62196091346762	9.255021359459949
CFDP1	4.49298157845649	4.49834495114831	4.56782157715428	5.029569816810151	5.552942609990281	5.19165332148687	5.21297362295133	4.7010211672310005	5.53718194038568	4.90960238287503	5.16304107605987	4.68893592256808	4.783895216685269	3.66442924535234	4.91848233266516	5.39364210887745	5.1592418511951506	4.97651109594702	5.46290174590876	5.089578820227441	5.0001699350297	4.81431971003874	4.78396813553852	5.403908934346029	4.60190880168131	5.73316605005077	5.09067089727361	4.92831381865004	4.8900165323337	5.25742764570089	5.568494305937201	5.43359863914607	5.60840425699672	4.8020011084017495	4.98997155792823	5.047051663969	4.86672958583741	5.76225333171083	4.70271124782896	5.0716945589295	5.30905086921492	5.0068602405499805	5.97776441207098
CHCHD10	6.0123592514803805	5.00740632757939	5.40858241909899	6.81637358788883	6.05699395453151	6.63358187850925	5.6979901535756206	5.99118575526752	5.75010303000723	6.2184591504811	5.954429954032411	5.5998803988816395	5.95433730766038	5.23955402427203	5.71589576617313	5.84664955303728	6.8351409827240195	5.57318024332556	6.5808518611053595	5.96462442282287	5.7524729905460195	6.29761799040474	6.208021378460809	5.9188338708547805	5.52548640503419	6.379490280443781	6.896238088787941	6.37708099522462	6.5469026176189296	5.949949795766151	6.40746071868717	6.636362017179071	5.95748197859545	6.1499244118220595	6.08093192254264	6.662231437620241	5.802362898675881	5.67271938154317	4.942114562450901	6.25267795042836	6.190703353929809	6.20605189146359	5.47315606929914
CHCHD3	5.36233448276807	4.96321507294747	5.198936202471749	4.309179945424661	5.7810462298945495	4.98006068114216	4.901456939703911	4.72966917707598	5.02846908959701	5.65316368321602	4.36031068394848	5.6551877705607305	5.0974653806042	3.1222436489931398	5.42627682266924	5.352678003444209	5.36080362207665	4.68678058054901	5.722760563975299	5.2986965924513	5.498260089251731	5.40105967808104	5.87349203738775	5.21133851949417	5.55619290590728	5.497783200227881	5.605208270774809	5.356011492647901	5.48614466171478	4.63591248649825	5.945569119979769	5.1675293894152805	5.31467540330201	5.13073876128638	5.78162100461848	5.00130115550383	5.515708544818279	5.51178316332811	4.74203672700199	5.973788695287441	5.651001195974031	5.53262776334995	4.6967173746702695
CHKA	4.2289803434228395	3.58288580360659	3.2091016848674907	4.547088556168981	4.5448337115464	4.12752149116352	3.9638456643992104	4.491203824680509	4.410494413294719	3.8898918313344706	4.726102223352809	3.6626262452537595	4.16685170760629	3.7446441724078303	4.38635332360925	4.67311498638192	5.13949474030138	4.20025055392186	4.17197921155981	4.24304591072739	4.38139172553468	4.116720565819509	4.05019333764611	4.491519818449589	4.03976572462465	4.91321629654047	4.19539196860625	4.46591882817297	3.8854019261187	4.27965863916455	4.55636537045004	3.94031859719073	4.57258940707449	3.9314505104388	4.2615206294906605	4.5005691232132	4.13457951506535	4.62753511362214	3.7821942510491096	4.38094240405321	3.8184400363813102	4.15149873359702	4.9491412399682595
CHMP4B	7.9004768827279905	7.62478537169606	7.8661046737451	8.47072122907035	8.06208982100906	8.05217159784029	7.584083411870919	7.5214910938537	7.92828973997337	8.21677585147085	8.14665405729647	7.7083146199536	7.84937969890904	6.478189489406559	8.10225715437746	8.27145486459057	8.45294198484863	7.953212332343731	8.009152395013981	8.16517009191297	7.69028568097629	7.82662065183382	7.87002282424505	8.007302852375929	7.53230294211959	8.12119362940391	8.34220022516468	8.20504897658725	8.17296723205043	7.456876194091519	8.06210686563572	8.38704948468491	7.72597478371528	8.248251977514121	7.76870602781551	8.40389346814809	7.95860821774683	8.28261065392863	7.686479118550861	8.23610020397106	8.14336697499547	7.868365870503321	7.8560873347823
CHPT1	4.32059959578256	3.92494868745566	2.89230578404243	4.18421767450514	5.81528907493667	3.94821857196366	4.6025759174857805	4.71558989242104	5.521930740239901	3.9165477380826403	5.088319846535111	4.17409375287361	4.06322365261387	3.53601445762049	4.21984404364021	4.838773314269759	5.498298645659901	3.93902798385875	5.7267377042979	4.52045131145756	4.982665631721639	4.48338742533513	4.27233943914456	5.87216502931741	3.8843289490029003	5.89343631348053	5.228546680894531	4.2803196302270905	4.19275078478253	5.06423975871457	5.94676759561888	4.64962699749505	5.814497940635889	4.40415011993959	4.12436880583794	4.409074176588611	5.18669643268411	6.32090803051537	3.54211331636486	4.55784094638199	3.9402409027712797	4.9646490053438095	5.55431310873258
CIB1	8.45726702226928	8.19510500236472	8.49996482970951	9.045627693995721	8.31361711913276	8.69705250866452	8.34321047283646	8.20640566144208	8.57268345859145	8.93698859051985	9.08349516188852	8.572351711866961	8.51573933366738	8.10898997942031	8.98061363243485	8.74307343467988	8.73997527051052	8.74880260104389	8.690242565112401	8.89190119482591	8.51954269147085	8.313550316923589	8.61019383169569	8.72017895607452	7.849672631558219	8.818727722225061	8.62528381805003	8.57965905469438	9.06141453977178	8.7661141459993	8.83515989385256	9.033317761822529	8.49914278031322	8.54704258554033	8.209300617297231	8.85832983881049	8.47298620116222	8.48426622048419	7.93269524656105	8.720153043941231	8.64266334432119	8.04748203261997	8.84452984727944
CISD1	4.21669964371239	4.1106739371095005	4.2221857829127005	3.77571140450957	5.90766432670204	3.8525210470829396	4.46377866468385	4.943387390606639	5.23093343339752	4.309451415155101	4.752296007500179	4.25472938249687	4.322308143384911	2.7805792095810697	4.1646777704976	4.68932180218501	4.62186596286157	3.22714045149208	6.029561567590539	3.7903263077227	4.89162513577467	4.26658450822326	4.37880421096556	5.5451766255826	3.73105259041044	5.90540857336261	4.6796656561649295	4.34224904916782	3.8222903665435695	4.8990310512961	5.85250150278733	4.429774364122389	5.729340440227309	4.13335806792609	4.510084653614809	3.9388208619188796	5.06878741012573	5.88359596515988	3.7788839108436503	4.6801296287862	4.7890617143048	4.30124537895279	5.61124323290396
CKB	7.76947633796175	7.6202582572101605	6.289283408529349	6.5560186943451795	3.08368163823137	8.16425537964146	4.71196678552593	2.8954768076076602	4.01253589796856	6.8996502681552005	4.07676030886927	5.747947321394889	7.10255850870028	2.01142780894307	6.493775645607151	7.529734875501241	9.46804195434317	7.68852554684582	2.4000701745027797	6.27178975791659	2.7000891032546903	6.33687434760766	6.725090771273679	2.75073120478069	5.990075696364631	3.76874804352834	6.031567032491631	9.04719575059941	6.7715296789307	3.0411117934518397	3.63010368072823	6.8741404461421505	2.39289338764195	8.61084316003408	7.246596019391309	7.115292451378111	3.83335071980937	4.114444564521881	7.221637817765179	7.96314115104831	7.24155734876042	4.24585507495371	3.2551101639081503
CLCN2	4.106126513480221	2.8390267230172794	2.1045220263937603	5.3407636169207	4.13299332539249	5.04884070420285	3.39120279769346	3.7095049752811002	3.7615063524504704	3.5864885199892207	3.8313332636751603	3.2725175431591405	3.7558580962325903	3.07117441970992	3.54069196249708	4.57921992391913	5.84306236696484	4.54770382162389	3.35263284799277	3.49637364424659	3.63803219309472	4.19962771373403	2.74022693233841	4.08488386531288	3.27514808386855	3.37045574466789	5.3572887605434	5.529863113664191	4.08505671100907	4.22865233781113	3.77775453675532	4.832571659638321	4.57821392481534	4.83785455605726	3.5438490971119703	5.33687482017065	2.9893578720942795	4.60095796714968	3.4822500132793905	3.8206832618032904	3.94705220009656	3.5053788546932596	4.60757624725034
CLCN3	5.85141762426371	5.31890284591856	4.50911002199081	5.04998538680836	5.31748390119634	5.2179713674081	5.30797407870314	4.8503116903994	5.15420245197855	5.822466677154041	4.65201143648238	5.9048466145953205	5.43167765063005	2.2302863808574798	6.204162720657459	6.48792225254246	6.0884781723219	6.0883007846983	5.19338850963267	6.38401756255113	5.568137405995571	5.98121665701129	5.81267043700495	6.00952365977213	5.73108295946581	4.59924815069812	5.745157626237201	6.2682884910787	6.0497908871560595	5.1374954218215	5.38624181409882	5.81965390036577	5.2665204804179195	6.0078744283933	5.4090913919005	5.59523215945274	5.56686002671806	5.54341040914306	4.95073162547507	5.716659642809289	5.936928692358039	5.054875155262	5.26628392387343
CLDN12	5.5813678865923	4.90356085034925	4.074326653666089	3.26600981082456	4.960488255423621	5.08782409969413	4.34777767688951	4.583113091622519	4.568866725369889	5.46097525937768	4.561869145410981	5.54626870307983	4.9222095598414	2.22479743315769	5.67133778038494	5.85464064698796	4.96405768731066	5.61353197985171	5.19162565143467	6.31436148853334	5.371787307957059	5.11351294125914	5.6358933650111105	5.55359561162469	5.07981230551879	4.5334155239211205	4.73246734012637	5.28735195263466	5.88175544624342	4.64872295267328	4.984381737518389	6.22422179134976	4.74905436696627	5.6728246066505195	5.02138061726797	4.31264975760411	5.25489212676586	4.58898344235073	4.66625326990803	5.37615500277336	5.8708187863567005	4.35314617975065	4.53361904179626
CLDN23	2.52781034217331	0.0162918240439309	-0.881806955045187	3.82525908435336	-0.5854563104777609	0.614403456555911	2.00326865282038	1.61464021453854	-0.599454737391742	2.46180990058266	2.11023862657764	1.13684333252568	2.8087128550693	-0.43432308843749895	1.36777070859485	0.7253363263751121	3.54771591848045	1.9637000808017298	-0.889543284961938	0.359978266369476	1.4394303921232	1.9387717023687898	1.16296806781454	2.37874672365337	-0.722368407620661	0.0549520431831247	3.5845381568565298	4.37114184424573	1.6434119793912199	-0.7157235754505359	2.03119131826736	3.49862259992512	-0.573381073240171	4.02296751890659	0.25794017781550893	2.42202171920886	2.1374766274614	0.444565680706855	2.24144992232963	3.6036694237178906	1.1865326975689	-0.576016971088478	-0.009419309914676991
CLDN8	3.0712846552368998	-1.0	-1.0	0.0561097098196724	-1.0	5.12376991529923	-0.849825933803894	-1.0	-0.684919242771768	0.47615598391762304	-0.6405954283329179	-1.0	-0.20121847996209197	-1.0	-0.5835760767774929	-0.9036649108384069	7.20547421711646	1.14496867741748	-0.304891832927784	-0.551304185037911	-0.644425379413593	-0.740578625176902	-0.440824674010984	-0.9407081083710571	-0.902936343670086	-1.0	2.37681438901645	3.7052260913772406	1.85904723507783	-1.0	0.0410914965711315	1.94850663463797	-1.0	0.10990873297417698	-0.749165803598446	1.03830338186869	-0.8901236290009029	1.29096712672775	1.80774344915779	-0.43331842735921006	-0.24043261280060396	-1.0	-1.0
CLIC5	4.95834055544819	3.7630744128980695	1.6502752845968203	4.682354856222481	4.438247886644451	6.503732943491549	3.9368197532802403	4.01385488734721	4.71912269970917	4.40802741287869	3.31081700130248	5.379722491093269	4.51288510387661	2.33987028097815	4.90900438627596	5.4705976579841	6.23625629494186	5.874796330433901	4.65970291735336	5.634566284664411	4.62211376187193	5.08231512433494	4.67601897772494	5.3301091002297	4.5062585190727695	3.46408218485688	5.63835153730171	5.70709645584715	5.51556253518694	4.76002304354405	4.92150714233955	6.02192126367152	5.02787241349369	5.8609528719003	4.79691788155624	6.07899936018122	3.9868326005048402	5.79866426183785	3.60211135436892	4.65305000506932	5.5560471361621495	4.73585400128368	5.0353747210194095
CLMN	4.72430712456295	3.7400628708519195	2.7509952844620496	4.17190816450011	3.0735804578437995	4.3787456824802105	3.36841765753062	3.4135265694075096	3.4667744572797994	4.26974139505465	2.68863563046916	4.7127673167844994	4.31160526835906	0.73444292032119	4.765588582427281	4.965237385860781	5.356288468302201	4.54098398737564	3.5680839826008097	4.77408874747231	3.7526882712031204	4.3694320681096395	4.66321338997494	3.84368850771017	4.06537454847853	2.56480218472211	4.71036599219682	4.79013855533361	4.72720192005458	3.1280664148261703	2.83140784761134	4.76130130347792	3.37250049374232	4.99454267459229	4.55129849945773	4.58117561536225	3.54404555955162	3.43003536073102	3.52263353002575	4.30056960580113	4.52749890071818	4.57301240584783	3.46632601509646
CLN3	6.55480868917856	5.861036698953379	6.05713102485109	6.96495498786913	6.40989275192932	6.58998013550581	6.198581670661089	6.135775243371099	6.51167197766013	6.7532323544910895	5.66641400354616	6.41058870537192	6.757205654816571	4.6077575684757806	6.668225488160861	7.02874563296366	6.85112522506902	6.8294966572060005	6.488491338735661	6.82989790998757	6.33545577197634	6.9676145251312995	6.576108815059889	6.18190605939424	6.6074232371664205	5.66671974611496	7.34067929821584	6.971623374044781	6.92972819618751	6.229955753656911	6.4558277043505505	6.6107119451043	6.41405179318645	6.8900719918132	6.693961327378321	6.983142918782179	6.594641998598759	6.47083960136453	5.82762003959599	6.246499182940591	6.16940849134184	7.023639340928731	6.2413752473572695
CLTA	6.60151078394903	6.230131287346389	6.62844266424788	6.66317417291396	6.4594741082683305	6.409930288546669	6.54405428577683	6.36704379723726	6.573152391461309	7.01048991734599	6.42566027166636	6.555262583550331	6.90472977846001	5.097347449055349	6.507155002777849	6.7152621110959805	6.8571760053304605	6.77854958529084	6.898621862907819	6.850010598861299	6.77735713427526	6.5970220100658095	6.87056547973012	6.70380366555439	6.52460678889194	6.593063541841249	7.0336220140633205	6.92913379260853	7.00133355519786	5.97969311718905	6.89945141861782	7.06282712026521	6.34742941942494	6.82776420446683	6.436155731387251	6.4861905909671105	6.952070191254849	6.4729574388927995	6.73267550617334	7.3071053943189	6.66401574861683	6.20440141728508	5.92199165343727
CLYBL	1.6088981558156499	0.74945633426596	0.35282127639882793	0.8135897570758491	3.18613710277189	1.9776183570276398	0.8987045919412849	1.6083322749837898	2.0761667080214097	1.4400869086412298	1.90321253203498	1.25333648229922	1.2788429594575401	0.67674944943018	0.7928129234545541	1.6808932579336	2.96694512456866	0.26000072929174395	3.23184988766403	1.36947400503876	2.36899211514873	0.7766335912575129	1.1476713450325402	2.71763229476336	0.521838081011955	3.16199672792724	2.3288432246837596	1.81805723505822	1.7786749331845901	2.2819356054110402	2.82555598492613	2.17475616511078	2.7214151031804703	1.64874849375501	1.3321416058726	2.54926411007409	2.2770655066575696	3.01903244490983	0.389651931830512	1.9465188640723101	1.5895486060986	2.20490118160682	2.54732993797896
CMAS	6.60877677893972	6.283582180199269	5.637316034491709	6.64068212757496	6.7651999574407995	6.76374723224278	6.35999880479113	6.19780962090843	6.3981361715329506	6.55514537825954	6.29974292670704	6.53205381462301	6.710468136240441	4.23563564557284	6.71323463813381	7.5368513800021395	7.31026850338384	6.9726795076752905	7.08228911049662	7.3320870938613	6.61606851649464	6.52050643471097	6.601960241939781	6.950804174903049	6.16951617887748	6.86983609217401	7.4145811206318495	7.06512682145038	7.0269090409247505	6.44357361571839	6.807005802579661	7.64640586162437	6.56928921187775	7.26136776564854	6.2585697457311	6.70302205613711	6.28941751463431	6.75462037130499	5.96473535550097	7.290684619217029	7.10428582048666	6.26207234673698	6.247587714622151
CMBL	5.8233643648812405	4.43559144617101	3.9963797179313905	6.2277283109778	8.19142258326262	5.953936613709071	5.48347128889531	6.3852561722592	6.258469751895549	5.759483095081801	6.4896142015403795	5.30756987052455	5.980574926413599	4.53900582874144	5.41514135785817	6.49846412785585	7.18689236402521	5.08043693290838	7.789721542165211	5.7466564669273605	6.45488946199371	5.77976209239035	5.08801701238437	7.5875886342238	4.88953607616452	7.64417666675252	7.32781022031039	6.58330420863299	6.03511606554351	6.401932090886589	7.353152822547781	6.26821086313383	8.10860100426023	6.24582043696788	5.62118399030705	6.43393264079208	6.565546459216219	8.13104348999968	4.41417974004065	5.8552416001069005	5.71068963351509	7.16186597383119	7.79040345673261
CMTM4	5.27280889328876	3.86441090488365	3.04854576254773	3.88282697788958	5.25804367649445	5.489794035434719	3.6581416579831805	4.07796067875994	4.18108436118787	4.73504286336216	3.59080818978754	5.06893664976558	4.60143493968209	1.85891840654091	5.286798659485361	5.572414126014181	5.92210206508193	4.421905071650911	4.7440072330584595	5.32378044333671	4.70526110654009	5.27892614640886	5.24268174728654	5.19426446404389	4.83085898056029	4.831744676877389	5.39309083327175	5.683622651961451	5.39854910802744	4.1094085614941696	4.27277448643758	5.094559552978719	5.16246496011918	5.6735915952103	4.771698405675981	4.68476645375202	4.75545004981267	5.44220028417418	3.85351913904006	5.21053705596985	5.47764282043415	5.05642917764126	4.83713961827766
CMTM8	3.3742117881942004	2.38608794743408	1.8035863442556102	2.1347195445160403	3.54470269691441	3.24600668239585	3.03447933736956	3.14286570053317	3.4470495306587003	3.74103881414378	2.60229050001879	2.88996809546734	3.43630673592709	0.0624194890650842	3.3330600001983397	3.79733262577079	3.33254954114946	2.3390557295337797	4.18165575997928	2.76372172168297	3.54619210967956	3.11687220164541	2.9769480361430496	3.68206856915552	3.45065044567338	3.52428384012419	4.0313273851465	3.7687290336834	4.06027635643815	3.7279471432972002	3.8566669254337103	3.5113159931205695	3.6733110809549303	3.85148358039298	3.7272719747565697	3.09780439361736	4.15309045695957	3.6301045116473403	2.8457112993568097	3.5507744752857597	3.8402890656474	3.2010365711118705	3.92382703581908
